"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","east coast","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"695",695,51.75,0.98,0.18,9,7,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"696",696,32.13,0.38,0.32,9,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"697",697,34.52,0.78,0,10,8,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"698",698,29.87,1,0.31,2,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"699",699,41.49,0,1,9,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"700",700,40.22,0.92,0.07,6,10,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"701",701,42.25,0.52,0.43,5,11,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"702",702,47.68,0.67,0,10,10,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"703",703,60.39,1,0.53,5,10,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"704",704,45.81,1,0,5,8,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"705",705,39.7,0.12,1,4,7,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"706",706,43.29,0.13,0,0,3,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"707",707,49.82,0.77,0.15,6,10,7,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"708",708,0,0,0.65,0,0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"709",709,28.94,0.83,0.37,4,1,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"710",710,15.37,0.08,0.87,5,12,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"711",711,27.83,0,0.06,2,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"712",712,14,0.14,0.16,2,0,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"713",713,68.29,0.96,0.91,3,3,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"714",714,63.27,1,0.97,5,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"715",715,52.4,0.88,0.05,6,12,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"716",716,56.62,0.66,1,0,1,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"717",717,85.66,1,1,3,12,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"718",718,22.67,0.24,0.15,2,3,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"719",719,29.2,0.12,0.33,4,6,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"720",720,19.7,0,0.3,1,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"721",721,24.96,1,0.07,8,12,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"722",722,39.45,0.56,0,10,7,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"723",723,39.54,1,0.32,8,10,6,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"724",724,20.03,0.96,0,6,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"725",725,61.6,1,0.93,7,11,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"726",726,39.88,0.88,0.54,3,10,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"727",727,11.33,0.27,0.08,6,2,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"728",728,65.03,0.87,1,7,9,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"729",729,23.49,0.09,1,1,6,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"730",730,27.26,0.18,0.84,9,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"731",731,24.07,0.55,0.14,2,3,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"732",732,34.32,0.07,0,4,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"733",733,24.35,0.56,0.91,2,0,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"734",734,33.6,0.15,0.23,10,9,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"735",735,69.98,0.66,1,7,11,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"736",736,22.05,0,0.29,10,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"737",737,35.43,0.78,0.24,6,3,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"738",738,65.41,1,1,8,2,6,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"739",739,48.49,1,0.62,9,5,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"740",740,34.23,1,0.29,5,8,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"741",741,40.3,0,1,8,12,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"742",742,34.27,0,0.43,0,7,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"743",743,48.75,1,0.15,7,9,6,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"744",744,60.25,0.87,0.68,8,6,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"745",745,20.75,0,0.32,6,6,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"746",746,40.92,0.04,1,7,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"747",747,33.29,0.08,0.03,5,5,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"748",748,29.1,0.28,0.75,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"749",749,40.49,0.97,0.22,8,11,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"750",750,26.54,0,0.13,3,12,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"751",751,43.25,0.14,0.19,6,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"752",752,41.62,0.01,1,4,5,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"753",753,36.11,0.62,0.06,7,12,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"754",754,57.74,0.64,0.92,0,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"755",755,30,0,0.02,4,7,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"756",756,39.45,0.83,0,7,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"757",757,27.23,0.93,0,6,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"758",758,34.9,0,0.97,8,9,5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"759",759,13.35,0.15,0,5,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"760",760,90.96,0.89,0.99,10,9,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"761",761,41.03,0,1,8,9,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"762",762,54.57,0.75,0.17,10,6,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"763",763,30.74,0,1,2,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"764",764,23.9,0.34,0.54,2,11,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"765",765,0,0,0.15,0,5,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"766",766,33.1,0.12,0.97,1,9,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"767",767,22.41,0,0.64,5,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"768",768,31.87,0.39,0.25,8,5,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"769",769,0,0,0,5,4,6,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"770",770,25.36,0,0.4,9,10,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"771",771,42.29,1,0.01,7,5,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"772",772,81.93,0.97,1,9,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"773",773,75.63,0.76,1,4,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"774",774,30.01,0,1,2,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"775",775,19.2,0.41,0.12,2,1,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"776",776,32.28,0.48,0.51,0,6,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"777",777,34.42,0,0.58,6,9,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"778",778,78.47,1,0.99,2,2,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"779",779,43.03,0.75,0,8,10,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"780",780,12.44,0.17,0.53,1,1,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"781",781,38.26,0.7,0.38,4,7,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"782",782,32.95,0.54,0.76,1,8,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"783",783,18.07,0,0.34,4,8,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"784",784,22.83,0,0.05,4,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"785",785,78.44,1,1,3,7,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"786",786,28.1,0.04,0.66,3,2,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"787",787,20.64,0,0.77,3,2,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"788",788,24.38,0.09,0,6,2,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"789",789,36.12,0.2,0.75,0,6,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"790",790,76,1,1,5,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"791",791,74.16,1,0.99,8,11,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"792",792,4.28,0.15,0.16,3,4,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"793",793,3.92,0,0.66,6,7,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"794",794,81.88,1,1,3,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"795",795,22.45,0.58,0.46,1,6,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"796",796,7.08,0,0.88,2,9,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"797",797,66.02,0.96,0.98,7,5,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"798",798,7.37,0,0.21,4,7,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"799",799,22.14,0.02,1,7,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"800",800,42.12,0.39,1,7,12,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"801",801,0,0.14,0.16,5,2,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"802",802,0,0,0.16,4,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"803",803,38.31,0.94,0.27,9,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"804",804,49.91,0.93,0.76,8,7,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"805",805,44.59,1,0.81,0,1,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"806",806,37.51,0.33,1,3,8,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"807",807,31.83,0.67,0.03,9,7,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"808",808,27.73,0.04,1,2,3,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"809",809,14.93,1,0.31,0,0,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"810",810,0,0.02,0.08,0,9,6,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"811",811,20.55,0.47,0,2,3,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"812",812,54.79,1,0.62,9,11,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"813",813,40.9,1,0.55,3,11,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"814",814,73.08,1,1,2,9,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"815",815,14,0,0,4,5,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"816",816,34.11,0.26,0.5,10,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"817",817,42.55,1,0.5,4,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"818",818,5.12,0,0.18,4,7,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"819",819,42.53,0.3,0,1,11,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"820",820,40.4,0.23,0.84,9,3,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"821",821,20.08,0.05,0.88,7,7,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"822",822,53.18,1,0.31,10,8,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"823",823,58.06,1,0.59,7,12,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"824",824,65.59,0.83,1,2,10,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"825",825,33.3,0.76,0.01,10,4,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"826",826,34.82,0,0.57,8,7,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"827",827,23.14,0,0,5,0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"828",828,75.72,1,1,6,5,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"829",829,24.56,0.03,0,5,10,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"830",830,51.15,0.82,0.12,6,11,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"831",831,32.27,0.03,0.64,8,10,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"832",832,11.41,0.66,0,1,5,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"833",833,55.53,1,0.73,8,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"834",834,52.99,0.87,0.82,6,6,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"835",835,62.38,1,1,0,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"836",836,71.36,1,1,10,1,8,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"837",837,39.02,0.58,0.27,2,5,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"838",838,31.47,0.78,0.14,6,1,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"839",839,39.72,1,0.12,10,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"840",840,16.77,0.81,0.06,7,1,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"841",841,66.69,1,1,7,4,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"842",842,72.4,0.88,1,9,8,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"843",843,21.81,0.46,0.14,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"844",844,61.75,0.93,1,4,1,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"845",845,38.44,0.14,0.96,6,2,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"846",846,31.73,0.75,0.32,0,5,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"847",847,65.79,1,0.92,9,12,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"848",848,54.55,0.97,0.96,3,1,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"849",849,59.34,0.64,1,0,7,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"850",850,27.15,0.26,0,6,4,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"851",851,41.38,1,0.35,2,2,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"852",852,42.84,0.04,1,2,1,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"853",853,31.97,0,0.49,7,12,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"854",854,49.76,0.03,1,8,8,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"855",855,39.87,0.9,0,9,12,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"856",856,63.28,0.46,1,8,12,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"857",857,32.38,0,0.76,3,12,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"858",858,39.71,0,1,0,8,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"859",859,39.71,1,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"860",860,57.86,0,0.99,10,11,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"861",861,44.41,0.83,0.34,7,4,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"862",862,45.33,0.95,0.61,1,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"863",863,51.99,0.73,0.85,7,1,5,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"864",864,79.11,1,1,6,11,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"865",865,40.94,1,0.04,8,11,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"866",866,9.74,0.05,0,7,12,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"867",867,36.66,1,0.5,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"868",868,59.22,0.56,1,6,10,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"869",869,40.85,1,0.24,7,11,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"870",870,39.41,0.37,0.07,7,1,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"871",871,45.51,0.87,0,10,7,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"872",872,20.32,0,1,1,9,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"873",873,32.59,1,0.08,6,2,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"874",874,36.42,0.79,0,9,6,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"875",875,27.8,0.69,0,5,9,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"876",876,22.14,0.09,0,9,4,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"877",877,74.25,0.98,0.92,10,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"878",878,71.76,0.97,0.95,1,10,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"879",879,31.42,0.18,0,10,9,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"880",880,19.02,0.07,0.59,5,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"881",881,12.26,0.68,0,4,0,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"882",882,14.04,0.07,0.74,0,10,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"883",883,22.19,0.82,0.32,3,5,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"884",884,20.07,1,0.29,3,12,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"885",885,21.35,0.79,0,7,10,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"886",886,34.65,0.36,0.95,7,9,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"887",887,50.04,0.91,0.79,2,8,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"888",888,65.14,0.91,0.93,9,11,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"889",889,51.45,0.3,1,9,6,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"890",890,24.87,0,0.04,7,5,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"891",891,51.47,0.79,0.2,6,10,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"892",892,56.13,1,0.71,7,3,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"893",893,46.4,0.23,0.39,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"894",894,71.52,0,0.22,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"895",895,32.09,0,0.15,0,10,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"896",896,41.33,0.01,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"897",897,35.27,1,0,3,5,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"898",898,71.1,0.92,1,7,8,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"899",899,50.31,0.97,0.57,7,10,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"900",900,53.12,1,0.13,10,12,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"901",901,37.8,0.34,0,9,6,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"902",902,38.34,0.46,0.42,9,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"903",903,25.4,0.39,0.3,7,2,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"904",904,37.43,0.12,1,5,6,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"905",905,76.27,1,0.99,6,11,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"906",906,29.18,0.44,0.12,0,12,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"907",907,24.32,0,0.03,9,6,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"908",908,20.9,0.54,0,6,4,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"909",909,48.55,0.46,0.86,10,9,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"910",910,62.42,0.82,0.94,5,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"911",911,48.54,0.76,0,10,8,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"912",912,51.74,0.19,0,3,7,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"913",913,52.47,0,0.05,5,5,5,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"914",914,67.22,0.9,0.92,0,8,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"915",915,35,0.83,0.39,7,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"916",916,36.38,0,0,3,4,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"917",917,67.74,1,0.97,5,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"918",918,52.29,1,0.23,10,10,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"919",919,65.67,0.17,1,10,8,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"920",920,43.35,0.04,0.96,4,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"921",921,32.98,0,0.65,9,10,5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"922",922,50.33,1,0.24,8,11,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"923",923,27.74,0.68,0,1,0,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"924",924,32.82,0.95,0,9,11,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"925",925,48.29,1,0.81,3,3,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"926",926,72.25,1,1,5,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"927",927,73.04,1,1,8,4,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
